uuid,type,site_url,domain_rank,title,text,spam_score,replies_count,participants_count,likes,comments,shares
"d7c1d94bce58f1f6e5de9f91c84b8c2fa496694a","conspiracy","activistpost.com",37161.0,"colorado cannabis industry contributes economy industries report","justin gardner colorado cannabis industry quickly gone bud full flower indicated new depth data analysis",0.0,0,1,0,0,0
"cf55e005e68dfa99fa8d74b4188d18f7ac7310bf","conspiracy","activistpost.com",37161.0,"good people share bad info s need fact check click share","claire bernish disinformation misinformation propaganda outright lies purposeful distractions misleading bias tools government close ally corporate media keep",0.0,0,1,0,0,0
"de2c7318f12c7284b373d82c67592d4c3e660c90","conspiracy","activistpost.com",37161.0,"police turn badges rather incite violence standing rock protesters report","amanda froelich evident re following news concerning standing rock protests north dakota tension continues escalate",0.0,0,1,0,0,0
"eb220c23463f9df324cf0f92b88506c41f4f9644","conspiracy","activistpost.com",37161.0,"smart meter case testimony pennsylvania public utility commission one wants acknowledge emf damage part 3 4","catherine j frompovich continuation testimony will present pennsylvania public utility commission s administrative law court november 2",0.0,0,1,0,0,0
"69e93a8afe51828bffce8c5d1c30a3bb7dec5e04","conspiracy","activistpost.com",37161.0,"wikileaks revelations leave federal emperor wearing clothes","shane trejo brave new world living getting wild crazy election season although tenth amendment",0.0,0,1,0,0,0
"09a6989efa0ae4b702bf7e35b00a9902ec959485","conspiracy","activistpost.com",37161.0,"iraqi car bomb jaw dropping crisis actor fakery caught video","bernie suarez recent video released liveleak source shows staged car bomb explosion followed call must watch jaw dropping crisis",0.0,0,1,0,0,0
"6885d2e6ef484cb89e670a14c9c90e1f72f10510","conspiracy","activistpost.com",37161.0,"fema opens loan window red cross tries shut shelters","brandon turbeville floodwaters receded nichols south carolina surrounding areas many residents made emotional journey home assess",0.0,0,1,0,0,0
"7491e70acab05cfa77d4ddb6dd4645d267202a8e","conspiracy","activistpost.com",37161.0,"cops threaten arrest students don t stop handing constitutions","matt agorist students grand valley state university allendale michigan got hefty dose police state week",0.0,0,1,0,0,0
"175c7828a1a86c7ff20bf993539e82e6ed5c2fdd","conspiracy","activistpost.com",37161.0,"u s elections november chaos re told","grtv fbi s october surprise thrown 2016 election november chaos examination trigger mechanism behind event reveals",0.0,0,1,0,0,0
"689fa27bc92400b6a9c18d09b3315738d8b919a1","conspiracy","activistpost.com",37161.0,"us plan c syria make al qaeda central new capital","tony cartalucci reality since even syria s conflict began unfolding 2011 united states planning nation s division",0.0,0,1,0,0,0
"17359768953b61269780878e26d074a37f679b7c","conspiracy","activistpost.com",37161.0,"drone restrictions help peaceful protesters combat injustice","shane trejo dakota access pipeline protests made national news millions americans concerned potential property rights violations environmental",0.0,0,1,0,0,0
"65fe15aaf6aec33c37c37678b8550a58be618ea2","conspiracy","activistpost.com",37161.0,"mass check standing rock tell us online advocacy","leshu torchin university st andrews oct 31 million facebook users checked standing rock reservation border",0.0,0,1,0,0,0
"4f34dd134c678cd33a0906d509b407e4cf6ef9d9","conspiracy","activistpost.com",37161.0,"smart meter case testimony pennsylvania public utility commission one wants acknowledge emf damage part 4 4","catherine j frompovich continuation testimony will present pennsylvania public utility commission s administrative law court november 2",0.0,0,1,0,0,0
"4729f48f5301dd29fa27cfc59c3c50f8b298d848","conspiracy","activistpost.com",37161.0,"false flag us intelligence warns likely al qaeda terror attack day election","whitney webb course year s us presidential election nothing bizarre repeatedly speculated election may actually happen opportunely timed terrorist attack major event occurred right moment leading suspension november election theories appear credence sources within us intelligence contacted pat milton cbs news senior investigative producer warning terrorist attacks three us states highly likely come monday day us election us intelligence allegedly alerted joint terrorism task forces al qaeda isis planning attacks new york texas virginia specific locations within three states mentioned us authorities said taking threat seriously though cbs news sources stress threat still assessed credibility yet confirmed according cbs counter terrorism officials alerted threat abundance caution earlier week also warnings polling places seen attractive targets lone wolf attackers individuals motivated violent extremist ideologies sovereign citizen extremist activity led federal law enforcement plan several worst case scenarios one fbi official told cbs counter terrorism homeland security communities remain vigilant well postured defend attacks united states fbi working federal state local counterparts shares assesses intelligence daily basis will continue work closely law enforcement intelligence community partners identify disrupt potential threat public safety however s interesting terror threat coming al qaeda opposed islamic state syrian civil war us actively helping al qaeda grouping syrian branch al nusra front moderate rebels support therefore al qaeda s ability launch attacks within us directly aided us intelligence making announcement incredibly suspect s also worth pointing al qaeda since inception product us intelligence community 1980s essentially created us fight soviets afghanistan ever since conveniently used justification expansion us wars abroad elimination civil liberties domestically also interesting threat al qaeda islamic state islamic state terrorist bogeyman recent years involvement threat real imagined useful justification escalating us involvement syria seems highly likely islamic state left due recent revelations wikileaks showing funding comes entities donate millions clinton foundation also worth noting terrorist attack come pass will big help hillary hillary siege recent weeks due wikileaks near constant releases campaign chair s emails also due fbi s mutiny led re open probe clinton s use private email server terror attack give clinton opportunity gain political ground promoting aggressive foreign policy aims syria rest middle east however mentioned beginning article also possible terrorist attack us soil give president obama authority either postpone outright cancel election something normally except event extraordinary circumstances unfortunately time will tell theory correct compelling us stay vigilant meantime thoughts please comment share news",0.0,0,1,0,0,0
"2ca77a341a3e26e3f842f2804aef1ecf62ba90f6","conspiracy","activistpost.com",37161.0,"california secessionists meet capitol day presidential election","joseph jankowski organization aim separate state california union united states set hold meeting state capitol sacramento wednesday november 9 2016 day presidential election yes california independence campaign based san diego describes nonviolent campaign establish country california using legal constitutional means group currently trying qualify citizen s initiative 2018 get referendum secession ballot 2019 reports sf gate will sacramento hopes gather support state s exit calexit call view united states america represents many things conflict californian values continued statehood means california will continue subsidizing states detriment detriment children reads yes california s official website group s page reads although charity part culture consider california s infrastructure falling apart public schools ranked among worst entire country highest number homeless persons living without shelter basic necessities poverty rates remain high income inequality continues expand must often borrow money future provide services today time charity however independence referendum california subsidizing states country right self determination concept voluntary association supported constitutional international law california taking place world standing equal among nations believe two fundamental truths 1 california exerts positive influence rest world 2 california good independent country able u s state yes california s website lays 9 different points covering topics group believes will benefit california exit us including education peace security debt taxes immigration one blog post page draws parallels calexit recent referendum known brexit passed uk june showed british people ready country leave eu push secession nothing new california 1941 mayor port orford oregon gilbert gable proposed idea push oregon counties curry josephine jackson klamath join california counties del norte siskiyou modoc form new state later named jefferson modoc county northern california voted 2013 join neighboring siskiyou county push secede state california 2014 two counties northern california petitioned right form 51st state america also wanted name jefferson joseph jankowski contributor planet free will com works published recognizable alternative news sites like globalresearch ca activistpost com mintpressnews com zerohedge com follow planet free will twitter twitter com planetfreewill subscribe newsletter information leak photo credit us national flag california state flag city hall santa monica ed uthman flickr activist post daily newsletter subscription free confidential free report 10 ways survive economic collapse subscription",0.029,0,0,0,0,0
"790dc20b22d056c6599d5855d37d7f06622a9700","conspiracy","activistpost.com",37161.0,"tree shaped vertical farm grow 24 acres crops","amanda froelich 2050 world s population estimated reach 9 7 billion people already 795 million people go bed hungry evening",0.0,0,1,0,0,0
"d9b870559567f88c3adb074139df79177465237e","conspiracy","activistpost.com",37161.0,"one tried assassinate donald trump austyn crites shows wikileaks 7 times","daisy luther updated although doesn t appear austyn crites trying assassinate donald trump s interesting appear",0.0,0,1,0,0,0
"d655b4f5840049a825a19860292c7c71883ede00","conspiracy","activistpost.com",37161.0,"navy petty officer joins dapl protest upside flag greatest enemies right","claire bernish u s navy veteran petty officer 1st class kash jackson came north dakota one imperative mind uphold",0.0,0,1,0,0,0
"cd54e63fd137f22219c6c4beba24de524fc6d56c","conspiracy","activistpost.com",37161.0,"leaked memo clinton foundation broke law","jon rappoport breaking leaked 2008 memo attorney kumiki gibson clinton foundation chairman bruce lindsay gibson hired independent assessment foundation s practices key quotes gibson s findings keep mind clinton foundation s existence depends legally certified non profit entity compliance laws governing non profits break laws non profit status revoked whole operation go drain gibson important responsibilities regarding corporate filings delegated foundation cfo appears delegate outside organization little oversight legal department result foundation compliance filings rules including new york requires foundation certified business state apparently clinton foundation legally registered non profit new york gibson matter leadership decides larger arching question must act immediately bring foundation compliance law standards govern profits must create strong legal hr offices prevent lapses future gibson foundation record retention policy procedures currently utilized harlem headquarters may violate law zero hedge writes furthermore troubling gibson review pointed high ranking unnamed foundation executive paid president clinton government foundation allowed foundation host may may viewed political event apparently without official pre approval foundation s legal department without regard fact impact decision foundation s tax exempt status memo written 2008 taken take month investigation new york state us dept justice officials nail particulars sink clinton foundation didn t happen will happen dept justice anything say clintons protected evidence foundation corruption spreading like wildfire fires impossible contain read jon s mega collection power outside matrix click author three explosive collections matrix revealed exit matrix power outside matrix jon candidate us congressional seat 29 th district california maintains consulting practice private clients purpose expansion personal creative power nominated pulitzer prize worked investigative reporter 30 years writing articles politics medicine health cbs healthwatch la weekly spin magazine stern newspapers magazines us europe jon delivered lectures seminars global politics health logic creative power audiences around world sign free emails nomorefakenews com outsidetherealitymachine",0.0,0,1,0,0,0
"b9add48225ead4ab014dd4561466989d555cbbb8","conspiracy","activistpost.com",37161.0,"tiny homes banned u s increasing rate govt criminalizes sustainable living","justin gardner corporatocracy tightens grip masses finding ever ways funnel wealth top humanity",0.0,0,1,0,0,0
"ebb7a92b07607a02a379305f814720d7741d4c06","conspiracy","activistpost.com",37161.0,"empire files abby martin exposes john podesta","abby martin wikileaks release thousands emails belonging john podesta little known us society podesta",0.0,0,1,0,0,0
"bc9ad0b9ebac59588f3c51f8bb7a987481131888","conspiracy","activistpost.com",37161.0,"election uncertainty influencing gold silver prices","clint siegner us consider year s presidential election wildest unpredictable ve ever seen wouldn t know",0.0,0,1,0,0,0
"ac291921661ecf4d0562121c31415f4f726c60f5","conspiracy","activistpost.com",37161.0,"dnc hack cold war 2 0 false flag","kurt nimmo blacklisted news elected week hillary clinton will turn heat brinkmanship russia democrats insist russia behind",0.0,0,1,0,0,0
"525633ff8631f5b245a6d09141722d7c264c5a5b","conspiracy","activistpost.com",37161.0,"s summary engineered us election chaos positive perspective","bernie suarez s always important keep strong perspective reality objective truth happening even though",0.0,0,1,0,0,0
"10b7f0b943835bccb69d5ca90c4ee2c1e2570954","conspiracy","activistpost.com",37161.0,"fbi wants believe examined 650 000 emails 691 000 seconds","claire bernish surprise anyone paying even marginal attention fbi s clearing hillary clinton wrongdoing briefly reopened investigation",0.0,0,1,0,0,0
"cb7be234128a36706486923b85361645cd6aef82","conspiracy","activistpost.com",37161.0,"wikileaks fends cyber attack","kurt nimmo remember pentagon promised put missile smokestack anybody hacks elite hasn t done",0.0,0,1,0,0,0
"48ed7ee6e668ecfecfbe59144d8b4192d9bd7474","conspiracy","activistpost.com",37161.0,"police caught spying journalists uncover source leaks","chris kikila perrin described case defies idea freedom press ctv news reported",0.0,0,1,0,0,0
"94960e7cebddda9dffc6c459c89268181f1f1b5d","conspiracy","activistpost.com",37161.0,"weeks obama s executive order catastrophic space weather events coronal mass ejection set hit election day","melissa dykes already craziest election history country overt corruption fraud american",0.0,0,1,0,0,0
"b3bb60a6802baff47de6702f8456bc8172729bf1","conspiracy","activistpost.com",37161.0,"police state elections 2016","kurt nimmo according nypd deputy commissioner intelligence counterterrorism john miller threat terrorism constant following yet another empty",0.0,0,1,0,0,0
"27d1cf9b1c84474e17b0166fb5985151e8e95a31","conspiracy","activistpost.com",37161.0,"9 reasons voting","chris duane chris duane explains s voting destroys left right paradigm surrounding 2016 us presidential s election vote",0.0,0,1,0,0,0
"9e39d77d6c7452b27e250ff9e9bb82bea9398a63","conspiracy","activistpost.com",37161.0,"matter wins case hillary clinton alive","jon rappoport follow bouncing ball turns several money bundlers hillary clinton fredrick d schaufeld karen schaufeld sonjia smith michael bills",0.0,0,1,0,0,0
"2f836e2554e5b1b7533ea25b3461b06e38c5355b","conspiracy","activistpost.com",37161.0,"cops fire tear gas water protectors attempt reclaim sacred land","justin gardner controversial dakota access pipeline nears planned missouri river crossing protesters remaining strong fight protect",0.0,0,1,0,0,0
"47d021d9d6d842cafaba334e0930c5b49f9ea154","conspiracy","activistpost.com",37161.0,"fake news","catherine j frompovich one attorneys network various issues incensed recent news event",0.0,0,1,0,0,0
"3a7ac4cdd4a98abe359e36b2c62650cc6bfda11c","conspiracy","activistpost.com",37161.0,"u s turkey plan seizing holding occupying syrian territory raqqa","brandon turbeville u s presidential selection circus draws close united states turkey announced new plan defeat",0.0,0,1,0,0,0
"f8a861274edf89c2fcb3bbf3bf8df1312fd90a08","conspiracy","activistpost.com",37161.0,"u s turkey plan seizing holding occupying syrian territory raqqa","brandon turbeville u s presidential selection circus draws close united states turkey announced new plan defeat",0.0,0,1,0,0,0
"f728265dae1b66efae24134da7a5fce4a5d839c3","conspiracy","activistpost.com",37161.0,"proof 100 years voting lesser evil gave us trump hillary","op ed carey wedler millions americans head polls today voices heard make difference many will likely",0.0,0,1,0,0,0
"a6050b55110503dbb5a3bac8af941e23354801dc","conspiracy","activistpost.com",37161.0,"trump declared winner","jon rappoport polls closed states already networks tuning viewers expect key states",0.0,0,1,0,0,0
"adc3a8a777233c71bda45a4a22fee4cd0350bbaf","conspiracy","activistpost.com",37161.0,"president elect trump new era unpredictability awaits","makia freeman president elect trump new title new york businessman millionaire republican candidate donald j trump yesterday november 8th",0.0,0,1,0,0,0
"7f3663c2b01b54651776352c84a9200ba5285393","conspiracy","activistpost.com",37161.0,"election media s movie reality failed","jon rappoport trump s stunning victory media narrative will continue riots okay nation deeply divided horrible",0.0,0,1,0,0,0
"7b7f801a6bae9b26c2e07d9525f87118b4818aea","conspiracy","activistpost.com",37161.0,"voters arkansas north dakota legalize medical marijuana despite federal prohibition","mike maharrey voters north dakota arkansas approved ballot measures legalizing medical marijuana taking first step toward nullifying unconstitutional federal prohibition",0.0,0,1,0,0,0
"82d9a352ae393f35f9b215c78e7eadd412f0ef70","conspiracy","activistpost.com",37161.0,"florida voters approve medical marijuana reject federal prohibition","mike maharrey voters florida approved ballot measure legalizing medical marijuana taking big step toward nullifying unconstitutional federal prohibition",0.0,0,1,0,0,0
"cdd25a3803eb434911f1df9222ed083f66eaa1d2","bias","addictinginfo.org",5772.0,"busted trump supporters get caught creating fake badges intimidate voters polling places addicting info knowledge crave","october 27 2016 2 53 conservatives claim voter id necessary catch illegal voters turns re ones creating fake ids use election day trump supporters taking trump s call monitor polling places seriously creating fake id badges order infiltrate polling locations across country intimidate voters interrogating confusing filming illegal trump s deplorables droves help right wing group known vote protectors group affiliated top trump ally roger stone giving people ability intimidate voters election day literally teaching create fake badge designed give access voters inside outside polling places citizens cast votes according huffington post stone s group created official looking id badge volunteers wear volunteers planned videotape voters conduct fake exit polls efforts election experts say risks intimidating confusing voters least s group planning huffington post asked stone tuesday controversial trump ally long known bare knuckled political tactics said key proposals group s websites without knowledge assured huffpost operate within confines election law fact huffpo confronted stone evidence kinds tactics pursued website acknowledged vote protectors bad idea ordered taken campaign legal center deputy director danielle lang called tactics clear voter intimidation scheme s inherently intimidating invasion privacy told huffpo reference videotaping s live streamed internet amplifies potentially intimidating aspect violates sense security privacy people right enjoy polls objectively intimidating voters unlawful matter indeed s exactly donald trump calling upon supporters repeatedly claimed election rigged turns s right election rigged s conservatives trying rig favor trump earlier week wisconsin city clerk green bay got caught trying intentionally prevent college students voting arguing email wisconsin ethics commission extra polling place opened near university wisconsin green bay merely heard students lean democrat reading statutes read site may designated affords advantage political party republican appointed clerk kris teske wrote uwgb polling location students residents election day feel asking site early voting encouraging students vote benefiting city whole heard said students lean toward democrats democrat spoken chief staff others city hall agree budget wise isn t going happen like know thoughts argument benefit democrats trump supporters trying rig election voter intimidation tactics using hypocritical methods using voter suppression tactics well likely going cause lot election day chaos voters prepared stand right vote matter trump s deplorables try keep exercising featured image drew angerer getty images share article",0.096,0,0,0,0,0
"266257d3076cd0a1b76446eef8577d1899485d93","bias","addictinginfo.org",5772.0,"kellyanne conway loses jake tapper calls trump s bigoted fans video","october 30 2016 2 24 pm one thing continuously dogged donald trump president campaign fact racists anti semites xenophobes misogynists various bigots stuck bombastic real estate mogul since first launched travesty campaign matter much trump s people try say doesn t want support folks candidate refuses take fact anything campaign running attracts people seriously naturally trump s campaign manager kellyanne conway sat interview cnn s jake tapper sunday particular issue came course conway happy tapper began lot anti semites racists misogynists support trump candidacy conway immediately went defense saying wow tapper went reference man shouting jew s press pen recent trump rally directly asked conway refer people deplorable responded yes wow push back adjectives used describe hope ve trump rallies hope ve seen tens thousands mean s half million people easily think excess u s loving americans tapper went say isn t putting trump supporters camp went force conway s hand one without question people experts hate groups say comfort level offered people anti semitic offered people anti semitic racists people comfortable coming open supporting mr trump mr trump refused condemn serious way racist anti semitic fans tapper continued says things like oh sure disavow disavow never serious said don t want support people reprehensible nothing never seriously done conway used pushing pivot back idea trump campaign winning saying think exchange frankly best piece evidence re actually going win nine days idea re going shift away pattern corruption cloud ethical stain hillary clinton bring oval office important week kellyanne s sign trump winning s pointing something true since whole fiasco began donald trump raging bigot openly dog whistles turned fog horns election cycle s donald trump embraces bigots s one quicker learn better watch exchange featured image via video screen capture share article share facebook author shannon barber shannon barber self described queer feminist activist racial equality lgbt rights women s rights secular rights america lifelong lover words though educational background computer science currently writes 2 liberal websites keeps humor blog lesbians hopes change world one mind time search",0.0,0,0,3,0,3
"5ce9574f216dc7a933c782146e8ef08ab76012c9","bias","addictinginfo.org",5772.0,"internet erupts mockery sarah palin posts something monumentally stupid tweets","october 30 2016 4 07 pm like eleventy billionth time sarah palin posted broken link facebook post twitter sunday first glance months posting dead links figuring fix problem might seem moderately stupid see content actual post half term half wit former governor alaska s facebook timeline referencing clinton s recent mundane campaign stop bar palin regularly appears heavily intoxicated whenever camera front involved drunken hillbilly brawl 2014 quipped s gonna drive us drink thinking clever adds clinton thinking sam adams rather drinking sam adams naturally palin brought drinking internet decided couldn t let one go sarahpalinusa see you've already started clodagh smith clodagh831 october 30 2016 sarahpalinusa excuse drink eh sarah lush john yuma johnyuma october 30 2016 sarahpalinusa day drinking mr wolfcastle tew156 october 30 2016 sarahpalinusa oh sarah remember mattered neither open another box o' wine",0.0,0,0,1,0,1
"5ac146c54a890412d8f4c1e49253c026d4c359b7","bias","addictinginfo.org",5772.0,"trump supporters booby trap polling place spill blood election volunteer video addicting info knowledge crave","november 3 2016 12 22 donald trump s deplorable supporters aren t waiting election results start spilling blood ve threatening bloody violence ever since trump began claiming election rigged favor hillary clinton trump called intimidate voters polling places texas last week trump supporter arrested electioneering polling place wearing one trump s stupid hats deplorables t shirt vote election code prohibits person electioneering within 100 feet polling place course trump supporters threw temper tantrum think rules don t apply well looks like retaliated setting booby trapped trump sign polling place knowing official volunteer take sign collin college plano texas trump sign discovered zip tied official polling location sign direct violation election code forbids electioneering polling places volunteer went remove sign got nasty surprise form box cutter blades strategically hidden inside blades sliced volunteer s hands drew blood requiring medical attention prompting officials order signs checked thoroughly removal shows far come politics people want mean hateful try injure somebody s probably got political party persuasion one way local democratic party campaign chair steve spainhouer said response think people already made minds point re going vote s nothing gain mean spirited hateful s video via ktvt frankly considered act domestic terrorism trump s supporters gone far get worse election day approaches trump loses supporters already threatened try overthrow federal government bloody coup clearly people deranged safety voters election officials danger won t hear donald trump condemning act violence one inciting featured image darren mccollester getty images share article",0.033,0,0,0,0,0
"512b10f6c4f4a9fb564eb08862192bbe1959550c","bias","addictinginfo.org",5772.0,"don t rent n s smoking gun proves trump family racism video addicting info knowledge crave","october 25 2016 10 41 pm new video surfaced adding mountain evidence working alongside father fred trump young donald trump part real estate business discriminated minority applicants part investigation nbc news stanley leibowitz worked rental agent trump organization told news network personally witnessed elder trump explicitly lay racist policy apartment properties interview leibowitz said trump told don t rent n word indicates trump made statement donald trump room younger trump affirmed policy revelation comes time clinton campaign released video highlighting trump s run federal government discrimination undercover investigators sent trump properties repeatedly ran policy black applicants identical financial backgrounds white applicants systematically denied housing white applicants allowed trump properties one bit testimony determined trump property managers indicated applications blacks putting c documents colored sign denied trumps denied allegation later settled government policy without admitting wrongdoing donald trump s involvement father s business key entire story rise prominence real estate world media father s 14 million dollars gave trump start business accept trump organization s history racial discrimination legal entanglements come also part story matter trump may try wave away s still featured image via screen capture share article author oliver willis one first political bloggers world since 2000 among first bloggers interview president obama white house twitter owillis write oliverwillis com search",0.001,0,0,0,0,0
"1fd7c9a718708972572b7246e6f445e0ad835049","bias","addictinginfo.org",5772.0,"former classmate trump smacked son hard knocked floor addicting info knowledge crave","november 4 2016 12 25 pm ve seen pictures trumps home surrounded tacky gold decor complete young son barron suit toys front stares camera side parents s life us never imagine re paying monthly bills s like growing donald trump father according scott melker former classmate donald trump jr s university pennsylvania former reality show star s son wasn t one might imagine given trump s temperament might exactly d imagine facebook mekler told animosity trump s son father hanging freshman dorm friends next door donald jr s room walked room find donald trump son s door pick baseball game recalls quite students standing around watching trying catch glimpse famed real estate magnate don jr opened door wearing yankee jersey mekler told moment trump slapped son face front others without saying word father slapped across face knocking floor front classmates simply said put suit meet outside closed door melker wrote donald jr drunk college every memory stumbling around campus falling passing public arm sling injuring drinking continued absolutely despised father hated attention last name afforded nickname diaper don tendency fall asleep drunk people s beds urinate always felt terrible continued mekler said part reason voting hillary clinton light saw day clear donald trump lacks temperament basic social decency run country clear demonizing trump s son alleged drinking problem college days whether melker s story accurate re sure given trump s awful temper s difficult discount photo saul loeb pool via getty share article share facebook author conover kennard conover makes tea partiers cry hobby commander jade helm15 failed takeover south she's also one biggest arseholes twitter night found drinking conservative tears pulling wings flies founder marxist commie maoist socialist site contributed several sites blah blah blah awful person doesn't like brag search",0.02,0,0,0,0,0
"787d6b67fbb3365bfcab0eb53be5f311381c8ca6","bias","addictinginfo.org",5772.0,"breaking melania trump s immigration records made public show trump s ultimate hypocrisy addicting info knowledge crave","november 4 2016 10 58 pm gop presidential nominee donald trump taken ridiculously hardline even bigoted stance immigration promised build wall force mexico pay said will erect deportation forces root get rid people united states without proper documentation well already knew turns donald ultimate hypocrite one according associated press turns donald trump s wife melania violated immigration laws working illegally united states first arrived native slovenia melania often modeled using first name first granted entry country visitor s visa known b1 b2 visa occurred august 27 1996 melania get legal work visa october 18 1996 time prohibited working country melania made money ten different modeling assignments totaling upwards 20 000 got green card 2000 became naturalized citizen 2006 words melania trump lied immigration story recently thursday touted million percent legal immigration way go melania said part stump speech young entrepreneur wanted follow dream place freedom opportunity abundance course came living working america true blessing wanted something wanted american well appears long suspected melania trump wasn t kosher immigration work practices claims information obtained ap include limited contract metropolitan international management modeling agency also s ledgers agency longer business shows melania working time visitor s visa work visa seems complicated story full many attempts cover melania s wrongdoing certainly quite interesting melania trump never released actual records regarding initial immigration united states eventual path citizenship unlikely citizenship risk certainly means committed immigration fraud read associated press long short donald trump launched crazy bid presidency preying fears namely immigrants height hypocrisy seeing wife didn t completely comply immigration law hopefully story many lies cover ups shady dealings surrounding trump campaign break hypnotism demagogue spun onto many desperate citizens great country figure falling biggest con time featured image via alex wong getty images share article share facebook author shannon barber shannon barber self described queer feminist activist racial equality lgbt rights women s rights secular rights america lifelong lover words though educational background computer science currently writes 2 liberal websites keeps humor blog lesbians hopes change world one mind time search",0.039,0,0,4,0,4
"6e728a65950c4f686a534dffea96efdc52ce4d72","bias","addictinginfo.org",5772.0,"unhinged trump supporter holds children gunpoint damaged trump sign video","november 4 2016 4 45 pm wanted give trump supporters benefit doubt recent incident proves s far much give 56 year old man allen park michigan charged six felonies held six children gunpoint thought d damaged donald trump sign lawn yes kind deranged emotionally unstable supporters trump attracted man michael robert kubek called police october 29th report trump sign hit teenagers fled scene police arrived scene didn t find kubek home however officers followed screams coming around corner police saw kubek standing six children ages 12 14 sitting grass kubek accused children destroying sign despite fact never actually witnessed children denied involvement officers told kubek return house speak children according kids simply way park birthday celebration kubek pulled gun pointed instructing sit grass witnessing act took social media vent shock twitter twitter news herald reported officer asked identify kids one damaged sign kubek repeated officer asked kubek pulled pistol pointed kids according police kubek said yes response another question officer kubek said felt threatened outnumbered yes grown man used gun felt outnumbered small group innocent kids exactly type unhinged person shouldn t trusted firearms kubek s hearing scheduled december 5th let s hope whatever happens kubek longer considered responsible gun owner watch report featured image via allen park police department joe raedle getty images share article author vera passion bringing attention human rights equality issues addition writing addicting info also run website digital magazine dedicated social issues promoting equality forms search",0.0,0,0,4,1,4
"7f1e8efb04daa87139bc0884c71f48591079d4b5","bias","addictinginfo.org",5772.0,"watch beyonc tell entire world supports hillary grab tissues video","november 5 2016 4 50 pm appearing concert hillary clinton ohio alongside chance rapper big sean husband jay z beyonc let us know s explaining happy nephew got barack obama look know one day president beyonc explained election continuing path progress explained gender goes beyond religion race electing first woman president something wants daughter said want daughter grow seeing woman lead country know possibilities limitless electing hillary clinton break mold united states led men since inception however s clearly reason elect hillary far qualified person run president united states century watch beyonc explain s want daughter grow seeing woman lead country know possibilities limitless beyonce imwithher pic twitter com exrjn04qij khary penebaker kharyp november 5 2016 featured photo justin sullivan getty images share article author sarah sarah liberal writer who's writing commenting politics 5 years opinionated democrat facebook also founder editor chief online satirical publication free wood post search",0.0,0,0,0,0,0
"7d61ba17f451b3e3634eb3cf4d09bce0d7e562a4","bias","addictinginfo.org",5772.0,"toronto star published unauthorized database things will infuriate trump addicting info knowledge crave","november 6 2016 3 40 pm trying catch liar liars lie isn t hard getting campaign acknowledge trump liar liars thing bullying new york times put together spread bullyish things trump said tweeted toronto star s daniel dale tracking trump s lies six weeks paper compiled complete list lies find literally hundreds lies trump s speeches re 100 unique probably final ultimate proof trump will say anything smear anyone including enemies keeping supporters happy presidential candidate history lied much tons people claim hillary master liar first s actually honest politicians second even considered anything like master liar still compete trump liar way shape form star put lies whopping 20 categories clinton s policies wtf daesh middle east clinton s record african americans inner cities clintons corruption rigged election trade economy health care trump s endorsements refugees immigration polls obama s record campaign russia trump s record taxes sex assault allegations clinton s health government corruption also compiled list top 10 types lies trump told gave detailed analysis beginning electoral system rigged course s rigged plummeting polls first two debates trump began repeatedly question fairness election rigged became catchword claimed hillary clinton campaign workers hired thugs cause violence rallies twisting evidence undercover video unfairly disparage clinton claimed widespread voter fraud philadelphia chicago st louis cities large black populations heavily favour democrats greeley colo trump told supporters don t trust mail ballots vote person one trump supporter terri lynn rote 55 year old iowa charged police suspicion voting twice nobody s committing voter suppression fraud quite like trumpsters republicans another muslims risky touches assertions know nothing refugees coming syria great trojan horse time claims syrian refugees 99 per cent muslim terrorists plays fears even though extensively vetted predominantly women children numbers nowhere near trump s claims 13 000 admitted united states 2016 polls favour trump har de har har trump looks polls likes re usually unscientific online polls dubious polls established scientific polls favor nevertheless seems clear trump manipulates exaggerates makes polls make sound better actually poll denialism gives supporters licence dismiss negative polling data suggests cnn false claims cast doubt legitimacy mainstream polling perhaps even vote supporters feel trump better idea rigged election seems credible oct 24 said won last two debates every poll showed fact every scientific poll showed lost course unscientific online polls came favour trump quick promote exaggerate numbers biggest repeated lies also falsely said twitter failing nytimes reporters don t even call us anymore write whatever want write making sources along way falsely said open borders hillary means totally unlimited immigration falsely said hillary s plan includes open border middle east falsely called nbc anchor lester holt moderator first debate democrat falsely said wow came secret tape crooked hillary wants take many syrians possible falsely said u s provided iran 150 billion part nuclear deal falsely said san bernardino many people saw bombs apartment two people killed 14 wounded many many people muslims report problems see falsely asserted clinton fighting isis entire adult life falsely said together hillary clinton plan bring 620 000 refugees first term falsely claimed acknowledged correct declaring nato obsolete doesn t cover terror falsely suggested nato created anti terror position comments falsely claimed clinton didn t release cholesterol ekg information falsely said sexual assault allegations largely debunked falsely said apparently sexual assault accuser summer zervos one young lady five family members saying said absolute nonsense falsely said clinton s charge thinks climate change hoax perpetrated chinese falsely said going iraq s well documented falsely said taxes high highest world many last six weeks yes many repeats lies lies trump sees ll likely throw livid fit claim paper s lying continue sell myth s liar liars caught squillion lies see full list detailed analysis click featured image chip somodevilla via getty images share article author rika christensen rika christensen experienced writer loves debating politics engage see work following facebook twitter search",0.435,0,0,0,0,0
